date,areaType,areaCode,areaName,newCasesByPublishDate,newDeaths28DaysByPublishDate
28/06/2020,utla,E06000001,Hartlepool,0,0
20/04/2020,utla,E06000044,Portsmouth,4,0
05/07/2020,utla,W06000020,Torfaen,0,
12/08/2020,utla,E09000032,Wandsworth,3,0
30/09/2020,utla,E08000026,Coventry,33,0
27/06/2020,utla,E06000001,Hartlepool,0,0
21/11/2020,utla,E09000002,Barking and Dagenham,66,1
11/08/2020,utla,E09000032,Wandsworth,7,0
04/07/2020,utla,W06000020,Torfaen,0,
10/10/2020,utla,E10000021,Northamptonshire,120,0
19/04/2020,utla,E06000044,Portsmouth,10,0
09/12/2020,utla,E06000023,"Bristol, City of",60,1
10/08/2020,utla,E09000032,Wandsworth,1,0
03/07/2020,utla,W06000020,Torfaen,0,
29/09/2020,utla,E08000026,Coventry,41,0
26/06/2020,utla,E06000001,Hartlepool,2,0
20/11/2020,utla,E09000002,Barking and Dagenham,83,2
02/07/2020,utla,W06000020,Torfaen,0,
09/08/2020,utla,E09000032,Wandsworth,2,0
09/10/2020,utla,E10000021,Northamptonshire,107,1
25/06/2020,utla,E06000001,Hartlepool,0,0
01/07/2020,utla,W06000020,Torfaen,1,
08/12/2020,utla,E06000023,"Bristol, City of",50,3
18/04/2020,utla,E06000044,Portsmouth,5,0
30/07/2020,utla,E06000043,Brighton and Hove,1,0
30/06/2020,utla,W06000020,Torfaen,0,
28/09/2020,utla,E08000026,Coventry,24,0
20/10/2020,utla,E06000014,York,101,0
24/06/2020,utla,E06000001,Hartlepool,0,0
08/08/2020,utla,E09000032,Wandsworth,3,0
08/10/2020,utla,E10000021,Northamptonshire,118,1
29/07/2020,utla,E06000043,Brighton and Hove,3,0
29/06/2020,utla,W06000020,Torfaen,0,
14/05/2020,utla,W06000010,Carmarthenshire,0,
28/06/2020,utla,W06000020,Torfaen,0,
28/07/2020,utla,E06000043,Brighton and Hove,2,0
13/05/2020,utla,W06000010,Carmarthenshire,0,
27/06/2020,utla,W06000020,Torfaen,1,
12/05/2020,utla,W06000010,Carmarthenshire,0,
27/07/2020,utla,E06000043,Brighton and Hove,8,0
19/11/2020,utla,E09000002,Barking and Dagenham,86,1
26/06/2020,utla,W06000020,Torfaen,0,
11/05/2020,utla,W06000010,Carmarthenshire,0,
04/06/2020,utla,E06000013,North Lincolnshire,1,0
25/06/2020,utla,W06000020,Torfaen,0,
10/05/2020,utla,W06000010,Carmarthenshire,0,
09/05/2020,utla,W06000010,Carmarthenshire,0,
24/06/2020,utla,W06000020,Torfaen,0,
18/11/2020,utla,E09000002,Barking and Dagenham,99,0
26/07/2020,utla,E06000043,Brighton and Hove,3,0
08/05/2020,utla,W06000010,Carmarthenshire,0,
23/06/2020,utla,W06000020,Torfaen,0,
07/05/2020,utla,W06000010,Carmarthenshire,0,
03/06/2020,utla,E06000013,North Lincolnshire,0,0
22/06/2020,utla,W06000020,Torfaen,0,
17/11/2020,utla,E09000002,Barking and Dagenham,48,6
06/05/2020,utla,W06000010,Carmarthenshire,0,
25/07/2020,utla,E06000043,Brighton and Hove,1,0
05/05/2020,utla,W06000010,Carmarthenshire,0,
21/06/2020,utla,W06000020,Torfaen,0,
02/06/2020,utla,E06000013,North Lincolnshire,4,0
04/05/2020,utla,W06000010,Carmarthenshire,0,
20/06/2020,utla,W06000020,Torfaen,0,
16/11/2020,utla,E09000002,Barking and Dagenham,95,0
03/05/2020,utla,W06000010,Carmarthenshire,0,
19/06/2020,utla,W06000020,Torfaen,0,
02/05/2020,utla,W06000010,Carmarthenshire,0,
24/07/2020,utla,E06000043,Brighton and Hove,2,0
24/09/2020,utla,E08000005,Rochdale,57,0
01/05/2020,utla,W06000010,Carmarthenshire,0,
18/06/2020,utla,W06000020,Torfaen,0,
15/11/2020,utla,E09000002,Barking and Dagenham,82,0
01/06/2020,utla,E06000013,North Lincolnshire,0,0
23/09/2020,utla,E08000005,Rochdale,66,0
30/04/2020,utla,W06000010,Carmarthenshire,0,
17/06/2020,utla,W06000020,Torfaen,0,
29/04/2020,utla,W06000010,Carmarthenshire,0,
23/07/2020,utla,E06000043,Brighton and Hove,5,0
22/09/2020,utla,E08000005,Rochdale,36,0
16/06/2020,utla,W06000020,Torfaen,2,
28/04/2020,utla,W06000010,Carmarthenshire,0,
14/11/2020,utla,E09000002,Barking and Dagenham,73,3
31/05/2020,utla,E06000013,North Lincolnshire,1,0
15/06/2020,utla,W06000020,Torfaen,0,
21/09/2020,utla,E08000005,Rochdale,70,0
27/04/2020,utla,W06000010,Carmarthenshire,0,
14/06/2020,utla,W06000020,Torfaen,0,
22/07/2020,utla,E06000043,Brighton and Hove,0,0
26/04/2020,utla,W06000010,Carmarthenshire,0,
13/06/2020,utla,W06000020,Torfaen,1,
13/11/2020,utla,E09000002,Barking and Dagenham,86,1
20/09/2020,utla,E08000005,Rochdale,27,0
30/05/2020,utla,E06000013,North Lincolnshire,2,0
12/06/2020,utla,W06000020,Torfaen,1,
07/08/2020,utla,E09000032,Wandsworth,6,0
25/04/2020,utla,W06000010,Carmarthenshire,0,
11/06/2020,utla,W06000020,Torfaen,0,
19/09/2020,utla,E08000005,Rochdale,60,0
21/07/2020,utla,E06000043,Brighton and Hove,0,0
24/04/2020,utla,W06000010,Carmarthenshire,0,
18/09/2020,utla,E08000005,Rochdale,42,1
23/04/2020,utla,W06000010,Carmarthenshire,0,
12/11/2020,utla,E09000002,Barking and Dagenham,133,2
22/04/2020,utla,W06000010,Carmarthenshire,0,
17/09/2020,utla,E08000005,Rochdale,29,0
06/08/2020,utla,E09000032,Wandsworth,7,0
10/06/2020,utla,W06000020,Torfaen,0,
21/04/2020,utla,W06000010,Carmarthenshire,0,
29/05/2020,utla,E06000013,North Lincolnshire,1,0
09/06/2020,utla,W06000020,Torfaen,0,
16/09/2020,utla,E08000005,Rochdale,48,1
20/07/2020,utla,E06000043,Brighton and Hove,1,0
20/04/2020,utla,W06000010,Carmarthenshire,0,
19/07/2020,utla,E06000043,Brighton and Hove,0,0
15/09/2020,utla,E08000005,Rochdale,33,0
19/04/2020,utla,W06000010,Carmarthenshire,0,
18/07/2020,utla,E06000043,Brighton and Hove,1,0
17/07/2020,utla,E06000043,Brighton and Hove,2,0
14/09/2020,utla,E08000005,Rochdale,31,0
18/04/2020,utla,W06000010,Carmarthenshire,0,
16/07/2020,utla,E06000043,Brighton and Hove,3,0
13/09/2020,utla,E08000005,Rochdale,35,0
17/04/2020,utla,W06000010,Carmarthenshire,0,
16/04/2020,utla,W06000010,Carmarthenshire,0,
12/09/2020,utla,E08000005,Rochdale,17,0
15/07/2020,utla,E06000043,Brighton and Hove,1,0
15/04/2020,utla,W06000010,Carmarthenshire,0,
11/09/2020,utla,E08000005,Rochdale,29,0
14/04/2020,utla,W06000010,Carmarthenshire,0,
27/09/2020,utla,E08000026,Coventry,30,0
23/06/2020,utla,E06000001,Hartlepool,0,0
14/07/2020,utla,E06000043,Brighton and Hove,2,0
10/09/2020,utla,E08000005,Rochdale,34,1
13/04/2020,utla,W06000010,Carmarthenshire,0,
07/10/2020,utla,E10000021,Northamptonshire,87,0
19/10/2020,utla,E06000014,York,87,1
09/09/2020,utla,E08000005,Rochdale,11,0
13/07/2020,utla,E06000043,Brighton and Hove,1,0
06/10/2020,utla,E10000021,Northamptonshire,58,0
22/06/2020,utla,E06000001,Hartlepool,0,0
11/11/2020,utla,E09000002,Barking and Dagenham,39,6
08/09/2020,utla,E08000005,Rochdale,14,1
12/04/2020,utla,W06000010,Carmarthenshire,0,
12/07/2020,utla,E06000043,Brighton and Hove,2,0
26/09/2020,utla,E08000026,Coventry,38,0
11/07/2020,utla,E06000043,Brighton and Hove,3,0
07/12/2020,utla,E06000023,"Bristol, City of",77,0
05/10/2020,utla,E10000021,Northamptonshire,59,0
10/07/2020,utla,E06000043,Brighton and Hove,0,0
21/06/2020,utla,E06000001,Hartlepool,0,0
25/09/2020,utla,E08000026,Coventry,38,0
20/06/2020,utla,E06000001,Hartlepool,1,0
06/12/2020,utla,E06000023,"Bristol, City of",82,1
09/07/2020,utla,E06000043,Brighton and Hove,0,0
04/10/2020,utla,E10000021,Northamptonshire,120,0
11/04/2020,utla,W06000010,Carmarthenshire,0,
24/09/2020,utla,E08000026,Coventry,44,0
19/06/2020,utla,E06000001,Hartlepool,0,0
05/12/2020,utla,E06000023,"Bristol, City of",106,2
10/04/2020,utla,W06000010,Carmarthenshire,0,
18/06/2020,utla,E06000001,Hartlepool,0,0
03/10/2020,utla,E10000021,Northamptonshire,67,0
23/09/2020,utla,E08000026,Coventry,64,0
09/04/2020,utla,W06000010,Carmarthenshire,0,
08/07/2020,utla,E06000043,Brighton and Hove,2,0
04/12/2020,utla,E06000023,"Bristol, City of",103,5
17/06/2020,utla,E06000001,Hartlepool,0,0
02/10/2020,utla,E10000021,Northamptonshire,39,1
08/04/2020,utla,W06000010,Carmarthenshire,0,
22/09/2020,utla,E08000026,Coventry,30,2
07/07/2020,utla,E06000043,Brighton and Hove,0,0
16/06/2020,utla,E06000001,Hartlepool,3,0
03/12/2020,utla,E06000023,"Bristol, City of",72,0
07/04/2020,utla,W06000010,Carmarthenshire,0,
01/10/2020,utla,E10000021,Northamptonshire,34,0
21/09/2020,utla,E08000026,Coventry,31,0
06/07/2020,utla,E06000043,Brighton and Hove,2,0
15/06/2020,utla,E06000001,Hartlepool,0,0
06/04/2020,utla,W06000010,Carmarthenshire,0,
02/12/2020,utla,E06000023,"Bristol, City of",80,3
07/09/2020,utla,E08000005,Rochdale,21,0
30/09/2020,utla,E10000021,Northamptonshire,18,0
06/09/2020,utla,E08000005,Rochdale,42,0
20/09/2020,utla,E08000026,Coventry,27,0
14/06/2020,utla,E06000001,Hartlepool,0,0
08/06/2020,utla,W06000020,Torfaen,0,
05/04/2020,utla,W06000010,Carmarthenshire,0,
05/07/2020,utla,E06000043,Brighton and Hove,1,0
05/09/2020,utla,E08000005,Rochdale,10,0
01/12/2020,utla,E06000023,"Bristol, City of",111,2
07/06/2020,utla,W06000020,Torfaen,0,
04/09/2020,utla,E08000005,Rochdale,20,0
29/09/2020,utla,E10000021,Northamptonshire,27,0
13/06/2020,utla,E06000001,Hartlepool,1,0
28/05/2020,utla,E06000013,North Lincolnshire,9,0
19/09/2020,utla,E08000026,Coventry,22,0
04/04/2020,utla,W06000010,Carmarthenshire,0,
06/06/2020,utla,W06000020,Torfaen,0,
05/08/2020,utla,E09000032,Wandsworth,4,0
03/09/2020,utla,E08000005,Rochdale,16,0
30/11/2020,utla,E06000023,"Bristol, City of",91,2
12/06/2020,utla,E06000001,Hartlepool,1,0
28/09/2020,utla,E10000021,Northamptonshire,12,0
05/06/2020,utla,W06000020,Torfaen,0,
02/09/2020,utla,E08000005,Rochdale,18,0
18/09/2020,utla,E08000026,Coventry,28,0
03/04/2020,utla,W06000010,Carmarthenshire,0,
04/08/2020,utla,E09000032,Wandsworth,7,0
27/09/2020,utla,E10000021,Northamptonshire,19,0
01/09/2020,utla,E08000005,Rochdale,9,0
29/11/2020,utla,E06000023,"Bristol, City of",83,3
02/04/2020,utla,W06000010,Carmarthenshire,0,
03/08/2020,utla,E09000032,Wandsworth,8,0
17/09/2020,utla,E08000026,Coventry,14,0
31/08/2020,utla,E08000005,Rochdale,7,0
11/06/2020,utla,E06000001,Hartlepool,1,0
04/07/2020,utla,E06000043,Brighton and Hove,0,0
26/09/2020,utla,E10000021,Northamptonshire,23,0
01/04/2020,utla,W06000010,Carmarthenshire,0,
30/08/2020,utla,E08000005,Rochdale,25,0
02/08/2020,utla,E09000032,Wandsworth,0,0
28/11/2020,utla,E06000023,"Bristol, City of",142,5
29/08/2020,utla,E08000005,Rochdale,9,0
16/09/2020,utla,E08000026,Coventry,33,0
03/07/2020,utla,E06000043,Brighton and Hove,1,0
10/06/2020,utla,E06000001,Hartlepool,2,0
31/03/2020,utla,W06000010,Carmarthenshire,0,
25/09/2020,utla,E10000021,Northamptonshire,30,0
01/08/2020,utla,E09000032,Wandsworth,6,0
17/04/2020,utla,E06000044,Portsmouth,17,0
28/08/2020,utla,E08000005,Rochdale,17,0
27/11/2020,utla,E06000023,"Bristol, City of",126,1
27/08/2020,utla,E08000005,Rochdale,22,2
16/04/2020,utla,E06000044,Portsmouth,0,0
04/06/2020,utla,W06000020,Torfaen,0,
09/06/2020,utla,E06000001,Hartlepool,4,0
15/09/2020,utla,E08000026,Coventry,17,0
30/03/2020,utla,W06000010,Carmarthenshire,0,
03/06/2020,utla,W06000020,Torfaen,0,
15/04/2020,utla,E06000044,Portsmouth,0,0
14/09/2020,utla,E08000026,Coventry,16,0
02/06/2020,utla,W06000020,Torfaen,0,
26/08/2020,utla,E08000005,Rochdale,17,1
24/09/2020,utla,E10000021,Northamptonshire,35,0
14/04/2020,utla,E06000044,Portsmouth,0,0
01/06/2020,utla,W06000020,Torfaen,0,
25/08/2020,utla,E08000005,Rochdale,11,1
02/07/2020,utla,E06000043,Brighton and Hove,1,0
13/04/2020,utla,E06000044,Portsmouth,0,0
24/08/2020,utla,E08000005,Rochdale,5,0
31/05/2020,utla,W06000020,Torfaen,2,
23/09/2020,utla,E10000021,Northamptonshire,32,0
12/04/2020,utla,E06000044,Portsmouth,0,0
30/05/2020,utla,W06000020,Torfaen,1,
13/09/2020,utla,E08000026,Coventry,17,0
23/08/2020,utla,E08000005,Rochdale,5,0
11/04/2020,utla,E06000044,Portsmouth,0,0
29/05/2020,utla,W06000020,Torfaen,0,
22/09/2020,utla,E10000021,Northamptonshire,21,0
21/09/2020,utla,E10000021,Northamptonshire,34,0
28/05/2020,utla,W06000020,Torfaen,0,
22/08/2020,utla,E08000005,Rochdale,8,0
01/07/2020,utla,E06000043,Brighton and Hove,273,0
20/09/2020,utla,E10000021,Northamptonshire,27,0
27/05/2020,utla,W06000020,Torfaen,0,
26/11/2020,utla,E06000023,"Bristol, City of",125,7
21/08/2020,utla,E08000005,Rochdale,13,0
26/05/2020,utla,W06000020,Torfaen,0,
12/09/2020,utla,E08000026,Coventry,22,0
19/09/2020,utla,E10000021,Northamptonshire,10,0
25/05/2020,utla,W06000020,Torfaen,0,
20/08/2020,utla,E08000005,Rochdale,26,0
24/05/2020,utla,W06000020,Torfaen,0,
25/11/2020,utla,E06000023,"Bristol, City of",145,4
19/08/2020,utla,E08000005,Rochdale,14,0
23/05/2020,utla,W06000020,Torfaen,0,
11/09/2020,utla,E08000026,Coventry,12,0
22/05/2020,utla,W06000020,Torfaen,0,
18/08/2020,utla,E08000005,Rochdale,15,0
18/09/2020,utla,E10000021,Northamptonshire,19,0
27/05/2020,utla,E06000013,North Lincolnshire,0,0
21/05/2020,utla,W06000020,Torfaen,0,
17/08/2020,utla,E08000005,Rochdale,5,0
24/11/2020,utla,E06000023,"Bristol, City of",89,4
20/05/2020,utla,W06000020,Torfaen,0,
16/08/2020,utla,E08000005,Rochdale,11,0
10/09/2020,utla,E08000026,Coventry,22,0
26/05/2020,utla,E06000013,North Lincolnshire,0,0
19/05/2020,utla,W06000020,Torfaen,0,
23/11/2020,utla,E06000023,"Bristol, City of",124,0
17/09/2020,utla,E10000021,Northamptonshire,12,0
09/09/2020,utla,E08000026,Coventry,21,0
22/11/2020,utla,E06000023,"Bristol, City of",192,4
15/08/2020,utla,E08000005,Rochdale,10,0
16/09/2020,utla,E10000021,Northamptonshire,24,0
14/08/2020,utla,E08000005,Rochdale,28,0
08/09/2020,utla,E08000026,Coventry,10,1
21/11/2020,utla,E06000023,"Bristol, City of",158,1
13/08/2020,utla,E08000005,Rochdale,0,0
15/09/2020,utla,E10000021,Northamptonshire,22,0
07/09/2020,utla,E08000026,Coventry,14,0
12/08/2020,utla,E08000005,Rochdale,10,0
20/11/2020,utla,E06000023,"Bristol, City of",279,3
14/09/2020,utla,E10000021,Northamptonshire,17,0
11/08/2020,utla,E08000005,Rochdale,22,0
06/09/2020,utla,E08000026,Coventry,20,0
10/08/2020,utla,E08000005,Rochdale,17,0
19/11/2020,utla,E06000023,"Bristol, City of",339,0
09/08/2020,utla,E08000005,Rochdale,23,0
13/09/2020,utla,E10000021,Northamptonshire,29,0
10/11/2020,utla,E09000002,Barking and Dagenham,58,1
08/08/2020,utla,E08000005,Rochdale,4,0
05/09/2020,utla,E08000026,Coventry,5,0
08/06/2020,utla,E06000001,Hartlepool,0,0
04/09/2020,utla,E08000026,Coventry,19,0
18/10/2020,utla,E06000014,York,131,0
07/06/2020,utla,E06000001,Hartlepool,0,0
07/08/2020,utla,E08000005,Rochdale,11,0
29/03/2020,utla,W06000010,Carmarthenshire,0,
17/10/2020,utla,E06000014,York,81,0
03/09/2020,utla,E08000026,Coventry,7,0
18/11/2020,utla,E06000023,"Bristol, City of",253,0
06/06/2020,utla,E06000001,Hartlepool,1,0
10/04/2020,utla,E06000044,Portsmouth,0,0
02/09/2020,utla,E08000026,Coventry,10,1
28/03/2020,utla,W06000010,Carmarthenshire,0,
16/10/2020,utla,E06000014,York,75,1
27/03/2020,utla,W06000010,Carmarthenshire,0,
06/08/2020,utla,E08000005,Rochdale,10,0
01/09/2020,utla,E08000026,Coventry,5,0
09/04/2020,utla,E06000044,Portsmouth,0,0
26/03/2020,utla,W06000010,Carmarthenshire,0,
15/10/2020,utla,E06000014,York,71,0
05/06/2020,utla,E06000001,Hartlepool,2,0
31/08/2020,utla,E08000026,Coventry,6,0
05/08/2020,utla,E08000005,Rochdale,14,0
14/10/2020,utla,E06000014,York,138,0
30/08/2020,utla,E08000026,Coventry,10,0
04/08/2020,utla,E08000005,Rochdale,12,0
29/08/2020,utla,E08000026,Coventry,16,0
04/06/2020,utla,E06000001,Hartlepool,5,0
30/06/2020,utla,E06000043,Brighton and Hove,1,0
03/08/2020,utla,E08000005,Rochdale,15,0
17/11/2020,utla,E06000023,"Bristol, City of",204,6
03/06/2020,utla,E06000001,Hartlepool,2,0
02/08/2020,utla,E08000005,Rochdale,12,0
28/08/2020,utla,E08000026,Coventry,8,0
13/10/2020,utla,E06000014,York,95,0
29/06/2020,utla,E06000043,Brighton and Hove,0,0
16/11/2020,utla,E06000023,"Bristol, City of",1592,2
02/06/2020,utla,E06000001,Hartlepool,0,0
01/08/2020,utla,E08000005,Rochdale,6,0
01/06/2020,utla,E06000001,Hartlepool,0,0
15/11/2020,utla,E06000023,"Bristol, City of",325,1
31/07/2020,utla,E08000005,Rochdale,10,0
31/05/2020,utla,E06000001,Hartlepool,0,0
12/09/2020,utla,E10000021,Northamptonshire,40,0
28/06/2020,utla,E06000043,Brighton and Hove,0,0
30/07/2020,utla,E08000005,Rochdale,7,0
27/08/2020,utla,E08000026,Coventry,12,0
30/05/2020,utla,E06000001,Hartlepool,3,0
27/06/2020,utla,E06000043,Brighton and Hove,0,0
14/11/2020,utla,E06000023,"Bristol, City of",645,2
25/05/2020,utla,E06000013,North Lincolnshire,0,0
11/09/2020,utla,E10000021,Northamptonshire,47,0
29/07/2020,utla,E08000005,Rochdale,11,0
29/05/2020,utla,E06000001,Hartlepool,4,0
18/05/2020,utla,W06000020,Torfaen,0,
26/08/2020,utla,E08000026,Coventry,13,0
28/07/2020,utla,E08000005,Rochdale,6,0
26/06/2020,utla,E06000043,Brighton and Hove,0,0
17/05/2020,utla,W06000020,Torfaen,0,
10/09/2020,utla,E10000021,Northamptonshire,38,0
24/05/2020,utla,E06000013,North Lincolnshire,0,0
27/07/2020,utla,E08000005,Rochdale,11,0
13/11/2020,utla,E06000023,"Bristol, City of",342,1
16/05/2020,utla,W06000020,Torfaen,0,
28/05/2020,utla,E06000001,Hartlepool,1,0
08/04/2020,utla,E06000044,Portsmouth,0,0
26/07/2020,utla,E08000005,Rochdale,7,0
25/06/2020,utla,E06000043,Brighton and Hove,1,0
15/05/2020,utla,W06000020,Torfaen,0,
25/08/2020,utla,E08000026,Coventry,8,0
25/07/2020,utla,E08000005,Rochdale,11,0
27/05/2020,utla,E06000001,Hartlepool,1,0
23/05/2020,utla,E06000013,North Lincolnshire,0,0
09/09/2020,utla,E10000021,Northamptonshire,29,0
14/05/2020,utla,W06000020,Torfaen,0,
24/07/2020,utla,E08000005,Rochdale,18,0
12/11/2020,utla,E06000023,"Bristol, City of",387,3
13/05/2020,utla,W06000020,Torfaen,0,
07/04/2020,utla,E06000044,Portsmouth,0,0
31/07/2020,utla,E09000032,Wandsworth,4,0
26/05/2020,utla,E06000001,Hartlepool,0,0
23/07/2020,utla,E08000005,Rochdale,8,0
24/06/2020,utla,E06000043,Brighton and Hove,1,0
24/08/2020,utla,E08000026,Coventry,1,0
12/05/2020,utla,W06000020,Torfaen,0,
22/07/2020,utla,E08000005,Rochdale,12,0
08/09/2020,utla,E10000021,Northamptonshire,35,0
25/05/2020,utla,E06000001,Hartlepool,0,0
22/05/2020,utla,E06000013,North Lincolnshire,8,0
11/11/2020,utla,E06000023,"Bristol, City of",271,4
11/05/2020,utla,W06000020,Torfaen,0,
21/07/2020,utla,E08000005,Rochdale,8,0
12/10/2020,utla,E06000014,York,63,1
30/07/2020,utla,E09000032,Wandsworth,1,0
23/08/2020,utla,E08000026,Coventry,6,0
24/05/2020,utla,E06000001,Hartlepool,0,0
20/07/2020,utla,E08000005,Rochdale,17,0
06/04/2020,utla,E06000044,Portsmouth,0,0
10/05/2020,utla,W06000020,Torfaen,0,
23/06/2020,utla,E06000043,Brighton and Hove,0,0
07/09/2020,utla,E10000021,Northamptonshire,41,0
19/07/2020,utla,E08000005,Rochdale,22,0
10/11/2020,utla,E06000023,"Bristol, City of",227,2
23/05/2020,utla,E06000001,Hartlepool,2,0
21/05/2020,utla,E06000013,North Lincolnshire,2,0
09/05/2020,utla,W06000020,Torfaen,0,
18/07/2020,utla,E08000005,Rochdale,24,0
22/08/2020,utla,E08000026,Coventry,9,0
22/05/2020,utla,E06000001,Hartlepool,1,0
08/05/2020,utla,W06000020,Torfaen,0,
29/07/2020,utla,E09000032,Wandsworth,2,0
17/07/2020,utla,E08000005,Rochdale,19,0
06/09/2020,utla,E10000021,Northamptonshire,28,0
09/11/2020,utla,E09000002,Barking and Dagenham,53,1
22/06/2020,utla,E06000043,Brighton and Hove,1,0
09/11/2020,utla,E06000023,"Bristol, City of",260,0
11/10/2020,utla,E06000014,York,68,1
07/05/2020,utla,W06000020,Torfaen,0,
21/05/2020,utla,E06000001,Hartlepool,0,0
20/05/2020,utla,E06000013,North Lincolnshire,2,0
16/07/2020,utla,E08000005,Rochdale,11,0
05/04/2020,utla,E06000044,Portsmouth,0,0
25/03/2020,utla,W06000010,Carmarthenshire,0,
21/08/2020,utla,E08000026,Coventry,2,0
06/05/2020,utla,W06000020,Torfaen,0,
28/07/2020,utla,E09000032,Wandsworth,7,0
05/09/2020,utla,E10000021,Northamptonshire,23,0
20/05/2020,utla,E06000001,Hartlepool,15,0
08/11/2020,utla,E06000023,"Bristol, City of",213,1
24/03/2020,utla,W06000010,Carmarthenshire,0,
05/05/2020,utla,W06000020,Torfaen,0,
15/07/2020,utla,E08000005,Rochdale,10,0
21/06/2020,utla,E06000043,Brighton and Hove,1,0
08/11/2020,utla,E09000002,Barking and Dagenham,108,1
14/07/2020,utla,E08000005,Rochdale,7,0
20/08/2020,utla,E08000026,Coventry,11,0
19/05/2020,utla,E06000001,Hartlepool,9,0
04/05/2020,utla,W06000020,Torfaen,0,
19/05/2020,utla,E06000013,North Lincolnshire,1,0
04/09/2020,utla,E10000021,Northamptonshire,22,0
23/03/2020,utla,W06000010,Carmarthenshire,0,
10/10/2020,utla,E06000014,York,80,0
13/07/2020,utla,E08000005,Rochdale,7,0
07/11/2020,utla,E06000023,"Bristol, City of",287,1
04/04/2020,utla,E06000044,Portsmouth,0,0
27/07/2020,utla,E09000032,Wandsworth,0,0
03/05/2020,utla,W06000020,Torfaen,0,
12/07/2020,utla,E08000005,Rochdale,14,0
18/05/2020,utla,E06000001,Hartlepool,0,0
22/03/2020,utla,W06000010,Carmarthenshire,0,
19/08/2020,utla,E08000026,Coventry,4,0
02/05/2020,utla,W06000020,Torfaen,0,
20/06/2020,utla,E06000043,Brighton and Hove,1,0
11/07/2020,utla,E08000005,Rochdale,9,0
03/09/2020,utla,E10000021,Northamptonshire,23,0
06/11/2020,utla,E06000023,"Bristol, City of",325,0
17/05/2020,utla,E06000001,Hartlepool,0,0
01/05/2020,utla,W06000020,Torfaen,0,
18/05/2020,utla,E06000013,North Lincolnshire,6,0
10/07/2020,utla,E08000005,Rochdale,12,0
07/11/2020,utla,E09000002,Barking and Dagenham,59,0
21/03/2020,utla,W06000010,Carmarthenshire,0,
26/07/2020,utla,E09000032,Wandsworth,3,0
09/07/2020,utla,E08000005,Rochdale,10,0
09/10/2020,utla,E06000014,York,46,0
18/08/2020,utla,E08000026,Coventry,15,0
30/04/2020,utla,W06000020,Torfaen,0,
03/04/2020,utla,E06000044,Portsmouth,0,0
02/09/2020,utla,E10000021,Northamptonshire,10,0
16/05/2020,utla,E06000001,Hartlepool,0,0
